paper_id,figure_id,curve_id,x_value,x_unit,y_value,y_unit,source_type,extraction_method,notes,wall_superheat_K,heat_flux_W_m2
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,4.57,K,0.15,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",4.57,1500.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,7.2,K,0.22,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",7.2,2200.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,9.54,K,0.3,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",9.54,3000.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,11.91,K,0.39,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",11.91,3900.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,12.35,K,1.29,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",12.35,12900.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,12.83,K,1.67,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",12.83,16700.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,13.31,K,2.07,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",13.31,20700.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,13.61,K,2.38,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",13.61,23800.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,13.9,K,2.82,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",13.9,28200.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,14.12,K,0.48,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",14.12,4800.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,14.13,K,3.12,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",14.13,31200.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,14.47,K,3.43,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",14.47,34300.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,14.87,K,4.25,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",14.87,42500.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,15.25,K,5.1,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",15.25,51000.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,15.51,K,5.81,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",15.51,58099.99999999999
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,15.88,K,6.54,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",15.88,65400.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,16.17,K,0.59,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",16.17,5900.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,16.27,K,7.3,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",16.27,73000.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,16.7,K,8.06,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",16.7,80600.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,17.07,K,8.84,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",17.07,88400.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,17.57,K,9.64,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",17.57,96400.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,17.93,K,10.23,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",17.93,102300.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,18.3,K,11.06,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",18.3,110600.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,18.5,K,0.69,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",18.5,6899.999999999999
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,18.67,K,11.9,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",18.67,119000.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,19.07,K,12.51,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",19.07,125100.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,19.45,K,13.38,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",19.45,133800.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,19.91,K,14.01,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",19.91,140100.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,20.37,K,14.9,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",20.37,149000.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,20.82,K,15.54,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",20.82,155400.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,20.86,K,0.7,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",20.86,7000.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,21.44,K,16.46,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",21.44,164600.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,22.29,K,17.1,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",22.29,171000.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,22.76,K,0.81,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",22.76,8100.000000000001
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,23.13,K,17.75,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",23.13,177500.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,2.34,K,0.0,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",2.34,0.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,5.09,K,0.12,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",5.09,1200.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,8.09,K,0.21,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",8.09,2100.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,11.85,K,0.53,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",11.85,5300.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,13.78,K,0.84,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",13.78,8400.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,14.42,K,1.2,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",14.42,12000.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,14.91,K,1.59,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",14.91,15900.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,15.3,K,1.99,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",15.3,19900.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,15.62,K,2.3,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",15.62,23000.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,15.86,K,2.73,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",15.86,27300.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,16.07,K,3.05,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",16.07,30500.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,16.37,K,3.51,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",16.37,35100.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,16.77,K,4.18,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",16.77,41800.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,17.16,K,5.03,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",17.16,50300.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,17.5,K,5.74,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",17.5,57400.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,17.79,K,6.48,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",17.79,64800.00000000001
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,18.11,K,7.23,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",18.11,72300.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,18.54,K,8.0,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",18.54,80000.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,18.92,K,8.78,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",18.92,87800.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,19.3,K,9.57,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",19.3,95700.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,19.65,K,10.17,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",19.65,101700.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,19.97,K,11.0,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",19.97,110000.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,20.25,K,11.84,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",20.25,118400.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,20.62,K,12.46,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",20.62,124600.00000000001
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,20.82,K,13.34,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",20.82,133400.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,21.12,K,13.96,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",21.12,139600.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,21.44,K,14.86,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",21.44,148600.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,21.72,K,15.5,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",21.72,155000.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,22.12,K,16.43,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",22.12,164300.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,22.56,K,17.08,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",22.56,170799.99999999997
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,23.14,K,17.73,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",23.14,177300.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,23.49,K,18.14,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",23.49,181400.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,23.49,K,18.07,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",23.49,180700.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,23.58,K,18.14,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",23.58,181400.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,descending,23.58,K,18.07,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (blue) and marker fill state (open/hollow = descending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",23.58,180700.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,0.91,K,0.11,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (red) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",0.91,1100.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,1.23,K,0.63,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (red) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",1.23,6300.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,1.33,K,0.78,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (red) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",1.33,7800.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,1.44,K,0.93,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (red) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",1.44,9300.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,1.78,K,1.29,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (red) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",1.78,12900.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,2.09,K,1.67,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (red) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",2.09,16700.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,2.09,K,0.12,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (red) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",2.09,1200.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,2.39,K,2.06,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (red) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",2.39,20600.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,2.71,K,2.47,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (red) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",2.71,24700.000000000004
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,3.01,K,2.77,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (red) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",3.01,27700.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,3.36,K,3.2,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (red) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",3.36,32000.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,3.63,K,3.52,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (red) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",3.63,35200.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,3.96,K,3.97,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (red) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",3.96,39700.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,4.39,K,0.25,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (red) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",4.39,2500.0
pool-boiling-performance-comparison-of-smooth-and-sintered-c,fig-3,ascending,4.74,K,4.63,W/cm2,vector_digitized_figure,vector_path_extraction,"Isolated by stroke/fill color (red) and marker fill state (filled = ascending branch of the hysteresis loop, matching legend marker style); marker centers read directly from vector path bounding boxes, calibrated against axis tick labels.",4.74,46300.0
